Week,Day,Hour,Building,Demand_Prediction,Pressure_Multiplier,Timestep
10,Thursday,18,Siebel Center for CS,0.452,1.428,1602
10,Thursday,18,Siebel Center for Design,0.28,1.428,1602
10,Thursday,19,Grainger Library,0.595,1.428,1603
10,Thursday,19,Funk Library,0.267,1.428,1603
10,Thursday,19,Main Library,0.36,1.428,1603
10,Thursday,19,Illini Union,0.878,1.428,1603
10,Thursday,19,CIF,0.525,1.428,1603
10,Thursday,19,BIF,0.288,1.428,1603
10,Thursday,19,Siebel Center for CS,0.34,1.428,1603
10,Thursday,19,Siebel Center for Design,0.17,1.428,1603
10,Thursday,20,Grainger Library,0.412,1.428,1604
10,Thursday,20,Funk Library,0.145,1.428,1604
10,Thursday,20,Main Library,0.23,1.428,1604
10,Thursday,20,Illini Union,0.743,1.428,1604
10,Thursday,20,CIF,0.363,1.428,1604
10,Thursday,20,BIF,0.184,1.428,1604
10,Thursday,20,Siebel Center for CS,0.235,1.428,1604
10,Thursday,20,Siebel Center for Design,0.092,1.428,1604
10,Thursday,21,Grainger Library,0.263,1.428,1605
10,Thursday,21,Funk Library,0.07,1.428,1605
10,Thursday,21,Main Library,0.135,1.428,1605
10,Thursday,21,Illini Union,0.563,1.428,1605
10,Thursday,21,CIF,0.232,1.428,1605
10,Thursday,21,BIF,0.108,1.428,1605
10,Thursday,21,Siebel Center for CS,0.15,1.428,1605
10,Thursday,21,Siebel Center for Design,0.045,1.428,1605
10,Thursday,22,Grainger Library,0.155,1.428,1606
10,Thursday,22,Funk Library,0.031,1.428,1606
10,Thursday,22,Main Library,0.073,1.428,1606
10,Thursday,22,Illini Union,0.382,1.428,1606
10,Thursday,22,CIF,0.136,1.428,1606
10,Thursday,22,BIF,0.059,1.428,1606
10,Thursday,22,Siebel Center for CS,-1.428,1.428,1606
10,Thursday,22,Siebel Center for Design,0.019,1.428,1606
10,Thursday,23,Grainger Library,0.084,1.428,1607
10,Thursday,23,Funk Library,0.012,1.428,1607
10,Thursday,23,Main Library,-1.428,1.428,1607
10,Thursday,23,Illini Union,-1.428,1.428,1607
10,Thursday,23,CIF,-1.428,1.428,1607
10,Thursday,23,BIF,0.029,1.428,1607
10,Thursday,23,Siebel Center for CS,-1.428,1.428,1607
10,Thursday,23,Siebel Center for Design,0.008,1.428,1607
10,Friday,0,Grainger Library,0.0,1.317,1608
10,Friday,0,Funk Library,0.0,1.317,1608
10,Friday,0,Main Library,-1.317,1.317,1608
10,Friday,0,Illini Union,-1.317,1.317,1608
10,Friday,0,CIF,-1.317,1.317,1608
10,Friday,0,BIF,-1.317,1.317,1608
10,Friday,0,Siebel Center for CS,-1.317,1.317,1608
10,Friday,0,Siebel Center for Design,-1.317,1.317,1608
10,Friday,1,Grainger Library,0.0,1.317,1609
10,Friday,1,Funk Library,0.001,1.317,1609
10,Friday,1,Main Library,-1.317,1.317,1609
10,Friday,1,Illini Union,-1.317,1.317,1609
10,Friday,1,CIF,-1.317,1.317,1609
10,Friday,1,BIF,-1.317,1.317,1609
10,Friday,1,Siebel Center for CS,-1.317,1.317,1609
10,Friday,1,Siebel Center for Design,-1.317,1.317,1609
10,Friday,2,Grainger Library,0.001,1.317,1610
10,Friday,2,Funk Library,-1.317,1.317,1610
10,Friday,2,Main Library,-1.317,1.317,1610
10,Friday,2,Illini Union,-1.317,1.317,1610
10,Friday,2,CIF,-1.317,1.317,1610
10,Friday,2,BIF,-1.317,1.317,1610
10,Friday,2,Siebel Center for CS,-1.317,1.317,1610
10,Friday,2,Siebel Center for Design,-1.317,1.317,1610
10,Friday,3,Grainger Library,0.003,1.317,1611
10,Friday,3,Funk Library,-1.317,1.317,1611
10,Friday,3,Main Library,-1.317,1.317,1611
10,Friday,3,Illini Union,-1.317,1.317,1611
10,Friday,3,CIF,-1.317,1.317,1611
10,Friday,3,BIF,-1.317,1.317,1611
10,Friday,3,Siebel Center for CS,-1.317,1.317,1611
10,Friday,3,Siebel Center for Design,-1.317,1.317,1611
10,Friday,4,Grainger Library,0.008,1.317,1612
10,Friday,4,Funk Library,-1.317,1.317,1612
10,Friday,4,Main Library,-1.317,1.317,1612
10,Friday,4,Illini Union,-1.317,1.317,1612
10,Friday,4,CIF,-1.317,1.317,1612
10,Friday,4,BIF,-1.317,1.317,1612
10,Friday,4,Siebel Center for CS,-1.317,1.317,1612
10,Friday,4,Siebel Center for Design,-1.317,1.317,1612
10,Friday,5,Grainger Library,0.018,1.317,1613
10,Friday,5,Funk Library,-1.317,1.317,1613
10,Friday,5,Main Library,-1.317,1.317,1613
10,Friday,5,Illini Union,-1.317,1.317,1613
10,Friday,5,CIF,-1.317,1.317,1613
10,Friday,5,BIF,-1.317,1.317,1613
10,Friday,5,Siebel Center for CS,-1.317,1.317,1613
10,Friday,5,Siebel Center for Design,-1.317,1.317,1613
10,Friday,6,Grainger Library,0.039,1.317,1614
10,Friday,6,Funk Library,-1.317,1.317,1614
10,Friday,6,Main Library,-1.317,1.317,1614
10,Friday,6,Illini Union,-1.317,1.317,1614
10,Friday,6,CIF,-1.317,1.317,1614
10,Friday,6,BIF,0.054,1.317,1614
10,Friday,6,Siebel Center for CS,-1.317,1.317,1614
10,Friday,6,Siebel Center for Design,-1.317,1.317,1614
10,Friday,7,Grainger Library,0.077,1.317,1615
10,Friday,7,Funk Library,-1.317,1.317,1615
10,Friday,7,Main Library,-1.317,1.317,1615
10,Friday,7,Illini Union,0.043,1.317,1615
10,Friday,7,CIF,0.068,1.317,1615
10,Friday,7,BIF,0.1,1.317,1615
10,Friday,7,Siebel Center for CS,0.044,1.317,1615
10,Friday,7,Siebel Center for Design,0.157,1.317,1615
10,Friday,8,Grainger Library,0.143,1.317,1616
10,Friday,8,Funk Library,0.406,1.317,1616
10,Friday,8,Main Library,0.212,1.317,1616
10,Friday,8,Illini Union,0.134,1.317,1616
10,Friday,8,CIF,0.126,1.317,1616
10,Friday,8,BIF,0.17,1.317,1616
10,Friday,8,Siebel Center for CS,0.081,1.317,1616
10,Friday,8,Siebel Center for Design,0.258,1.317,1616
10,Friday,9,Grainger Library,0.242,1.317,1617
10,Friday,9,Funk Library,0.599,1.317,1617
10,Friday,9,Main Library,0.332,1.317,1617
10,Friday,9,Illini Union,0.321,1.317,1617
10,Friday,9,CIF,0.214,1.317,1617
10,Friday,9,BIF,0.266,1.317,1617
10,Friday,9,Siebel Center for CS,0.138,1.317,1617
10,Friday,9,Siebel Center for Design,0.381,1.317,1617
10,Friday,10,Grainger Library,0.38,1.317,1618
10,Friday,10,Funk Library,0.791,1.317,1618
10,Friday,10,Main Library,0.48,1.317,1618
10,Friday,10,Illini Union,0.599,1.317,1618
10,Friday,10,CIF,0.335,1.317,1618
10,Friday,10,BIF,0.384,1.317,1618
10,Friday,10,Siebel Center for CS,0.217,1.317,1618
10,Friday,10,Siebel Center for Design,0.503,1.317,1618
10,Friday,11,Grainger Library,0.548,1.317,1619
10,Friday,11,Funk Library,0.934,1.317,1619
10,Friday,11,Main Library,0.638,1.317,1619
10,Friday,11,Illini Union,0.871,1.317,1619
10,Friday,11,CIF,0.484,1.317,1619
10,Friday,11,BIF,0.511,1.317,1619
10,Friday,11,Siebel Center for CS,0.313,1.317,1619
10,Friday,11,Siebel Center for Design,0.594,1.317,1619
10,Friday,12,Grainger Library,0.729,1.317,1620
10,Friday,12,Funk Library,0.987,1.317,1620
10,Friday,12,Main Library,0.783,1.317,1620
10,Friday,12,Illini Union,0.987,1.317,1620
10,Friday,12,CIF,0.644,1.317,1620
10,Friday,12,BIF,0.626,1.317,1620
10,Friday,12,Siebel Center for CS,0.417,1.317,1620
10,Friday,12,Siebel Center for Design,0.628,1.317,1620
10,Friday,13,Grainger Library,0.895,1.317,1621
10,Friday,13,Funk Library,0.934,1.317,1621
10,Friday,13,Main Library,0.885,1.317,1621
10,Friday,13,Illini Union,0.871,1.317,1621
10,Friday,13,CIF,0.789,1.317,1621
10,Friday,13,BIF,0.708,1.317,1621
10,Friday,13,Siebel Center for CS,0.511,1.317,1621
10,Friday,13,Siebel Center for Design,0.594,1.317,1621
10,Friday,14,Grainger Library,1.0,1.317,1622
10,Friday,14,Funk Library,0.791,1.317,1622
10,Friday,14,Main Library,0.922,1.317,1622
10,Friday,14,Illini Union,0.599,1.317,1622
10,Friday,14,CIF,0.893,1.317,1622
10,Friday,14,BIF,0.738,1.317,1622
10,Friday,14,Siebel Center for CS,0.578,1.317,1622
10,Friday,14,Siebel Center for Design,0.503,1.317,1622
10,Friday,15,Grainger Library,1.0,1.317,1623
10,Friday,15,Funk Library,0.601,1.317,1623
10,Friday,15,Main Library,0.887,1.317,1623
10,Friday,15,Illini Union,0.522,1.317,1623
10,Friday,15,CIF,0.932,1.317,1623
10,Friday,15,BIF,0.709,1.317,1623
10,Friday,15,Siebel Center for CS,0.603,1.317,1623
10,Friday,15,Siebel Center for Design,0.382,1.317,1623
10,Friday,16,Grainger Library,1.0,1.317,1624
10,Friday,16,Funk Library,0.406,1.317,1624
10,Friday,16,Main Library,0.783,1.317,1624
10,Friday,16,Illini Union,0.686,1.317,1624
10,Friday,16,CIF,0.893,1.317,1624
10,Friday,16,BIF,0.627,1.317,1624
10,Friday,16,Siebel Center for CS,0.578,1.317,1624
10,Friday,16,Siebel Center for Design,0.259,1.317,1624
10,Friday,17,Grainger Library,0.895,1.317,1625
10,Friday,17,Funk Library,0.246,1.317,1625
10,Friday,17,Main Library,0.638,1.317,1625
10,Friday,17,Illini Union,0.81,1.317,1625
10,Friday,17,CIF,0.789,1.317,1625
10,Friday,17,BIF,0.511,1.317,1625
10,Friday,17,Siebel Center for CS,0.511,1.317,1625
10,Friday,17,Siebel Center for Design,0.157,1.317,1625
10,Friday,18,Grainger Library,0.729,1.317,1626
10,Friday,18,Funk Library,-1.317,1.317,1626
10,Friday,18,Main Library,-1.317,1.317,1626
10,Friday,18,Illini Union,0.856,1.317,1626
10,Friday,18,CIF,0.644,1.317,1626
10,Friday,18,BIF,0.384,1.317,1626
10,Friday,18,Siebel Center for CS,0.417,1.317,1626
10,Friday,18,Siebel Center for Design,0.085,1.317,1626
10,Friday,19,Grainger Library,0.548,1.317,1627
10,Friday,19,Funk Library,-1.317,1.317,1627
10,Friday,19,Main Library,-1.317,1.317,1627
10,Friday,19,Illini Union,0.81,1.317,1627
10,Friday,19,CIF,0.484,1.317,1627
10,Friday,19,BIF,0.266,1.317,1627
10,Friday,19,Siebel Center for CS,0.313,1.317,1627
10,Friday,19,Siebel Center for Design,0.041,1.317,1627
10,Friday,20,Grainger Library,0.38,1.317,1628
10,Friday,20,Funk Library,-1.317,1.317,1628
10,Friday,20,Main Library,-1.317,1.317,1628
10,Friday,20,Illini Union,0.685,1.317,1628
10,Friday,20,CIF,0.335,1.317,1628
10,Friday,20,BIF,-1.317,1.317,1628
10,Friday,20,Siebel Center for CS,0.217,1.317,1628
10,Friday,20,Siebel Center for Design,0.018,1.317,1628
10,Friday,21,Grainger Library,0.242,1.317,1629
10,Friday,21,Funk Library,-1.317,1.317,1629
10,Friday,21,Main Library,-1.317,1.317,1629
10,Friday,21,Illini Union,0.519,1.317,1629
10,Friday,21,CIF,-1.317,1.317,1629
10,Friday,21,BIF,-1.317,1.317,1629
10,Friday,21,Siebel Center for CS,0.138,1.317,1629
10,Friday,21,Siebel Center for Design,0.007,1.317,1629
10,Friday,22,Grainger Library,0.143,1.317,1630
10,Friday,22,Funk Library,-1.317,1.317,1630
10,Friday,22,Main Library,-1.317,1.317,1630
10,Friday,22,Illini Union,0.352,1.317,1630
10,Friday,22,CIF,-1.317,1.317,1630
10,Friday,22,BIF,-1.317,1.317,1630
10,Friday,22,Siebel Center for CS,-1.317,1.317,1630
10,Friday,22,Siebel Center for Design,0.002,1.317,1630
10,Friday,23,Grainger Library,0.077,1.317,1631
10,Friday,23,Funk Library,-1.317,1.317,1631
10,Friday,23,Main Library,-1.317,1.317,1631
10,Friday,23,Illini Union,-1.317,1.317,1631
10,Friday,23,CIF,-1.317,1.317,1631
10,Friday,23,BIF,-1.317,1.317,1631
10,Friday,23,Siebel Center for CS,-1.317,1.317,1631
10,Friday,23,Siebel Center for Design,0.001,1.317,1631
10,Saturday,0,Grainger Library,-1.133,1.133,1632
10,Saturday,0,Funk Library,-1.133,1.133,1632
10,Saturday,0,Main Library,-1.133,1.133,1632
10,Saturday,0,Illini Union,-1.133,1.133,1632
10,Saturday,0,CIF,-1.133,1.133,1632
10,Saturday,0,BIF,-1.133,1.133,1632
10,Saturday,0,Siebel Center for CS,-1.133,1.133,1632
10,Saturday,0,Siebel Center for Design,-1.133,1.133,1632
10,Saturday,1,Grainger Library,-1.133,1.133,1633
10,Saturday,1,Funk Library,-1.133,1.133,1633
10,Saturday,1,Main Library,-1.133,1.133,1633
10,Saturday,1,Illini Union,-1.133,1.133,1633
10,Saturday,1,CIF,-1.133,1.133,1633
10,Saturday,1,BIF,-1.133,1.133,1633
10,Saturday,1,Siebel Center for CS,-1.133,1.133,1633
10,Saturday,1,Siebel Center for Design,-1.133,1.133,1633
10,Saturday,2,Grainger Library,-1.133,1.133,1634
10,Saturday,2,Funk Library,-1.133,1.133,1634
10,Saturday,2,Main Library,-1.133,1.133,1634
10,Saturday,2,Illini Union,-1.133,1.133,1634
10,Saturday,2,CIF,-1.133,1.133,1634
10,Saturday,2,BIF,-1.133,1.133,1634
10,Saturday,2,Siebel Center for CS,-1.133,1.133,1634
10,Saturday,2,Siebel Center for Design,-1.133,1.133,1634
10,Saturday,3,Grainger Library,-1.133,1.133,1635
10,Saturday,3,Funk Library,-1.133,1.133,1635
10,Saturday,3,Main Library,-1.133,1.133,1635
10,Saturday,3,Illini Union,-1.133,1.133,1635
10,Saturday,3,CIF,-1.133,1.133,1635
10,Saturday,3,BIF,-1.133,1.133,1635
10,Saturday,3,Siebel Center for CS,-1.133,1.133,1635
10,Saturday,3,Siebel Center for Design,-1.133,1.133,1635
10,Saturday,4,Grainger Library,-1.133,1.133,1636
10,Saturday,4,Funk Library,-1.133,1.133,1636
10,Saturday,4,Main Library,-1.133,1.133,1636
10,Saturday,4,Illini Union,-1.133,1.133,1636
10,Saturday,4,CIF,-1.133,1.133,1636
10,Saturday,4,BIF,-1.133,1.133,1636
10,Saturday,4,Siebel Center for CS,-1.133,1.133,1636
10,Saturday,4,Siebel Center for Design,-1.133,1.133,1636
10,Saturday,5,Grainger Library,-1.133,1.133,1637
10,Saturday,5,Funk Library,-1.133,1.133,1637
10,Saturday,5,Main Library,-1.133,1.133,1637
10,Saturday,5,Illini Union,-1.133,1.133,1637
10,Saturday,5,CIF,-1.133,1.133,1637
10,Saturday,5,BIF,-1.133,1.133,1637
10,Saturday,5,Siebel Center for CS,-1.133,1.133,1637
10,Saturday,5,Siebel Center for Design,-1.133,1.133,1637
10,Saturday,6,Grainger Library,-1.133,1.133,1638
10,Saturday,6,Funk Library,-1.133,1.133,1638
10,Saturday,6,Main Library,-1.133,1.133,1638
10,Saturday,6,Illini Union,-1.133,1.133,1638
10,Saturday,6,CIF,-1.133,1.133,1638
10,Saturday,6,BIF,0.014,1.133,1638
10,Saturday,6,Siebel Center for CS,-1.133,1.133,1638
10,Saturday,6,Siebel Center for Design,-1.133,1.133,1638
10,Saturday,7,Grainger Library,-1.133,1.133,1639
10,Saturday,7,Funk Library,-1.133,1.133,1639
10,Saturday,7,Main Library,-1.133,1.133,1639
10,Saturday,7,Illini Union,0.022,1.133,1639
10,Saturday,7,CIF,-1.133,1.133,1639
10,Saturday,7,BIF,0.026,1.133,1639
10,Saturday,7,Siebel Center for CS,0.019,1.133,1639
10,Saturday,7,Siebel Center for Design,0.014,1.133,1639
10,Saturday,8,Grainger Library,-1.133,1.133,1640
10,Saturday,8,Funk Library,-1.133,1.133,1640
10,Saturday,8,Main Library,-1.133,1.133,1640
10,Saturday,8,Illini Union,0.069,1.133,1640
10,Saturday,8,CIF,-1.133,1.133,1640
10,Saturday,8,BIF,0.044,1.133,1640
10,Saturday,8,Siebel Center for CS,0.036,1.133,1640
10,Saturday,8,Siebel Center for Design,0.029,1.133,1640
10,Saturday,9,Grainger Library,-1.133,1.133,1641
10,Saturday,9,Funk Library,-1.133,1.133,1641
10,Saturday,9,Main Library,-1.133,1.133,1641
10,Saturday,9,Illini Union,0.165,1.133,1641
10,Saturday,9,CIF,0.094,1.133,1641
10,Saturday,9,BIF,0.069,1.133,1641
10,Saturday,9,Siebel Center for CS,0.061,1.133,1641
10,Saturday,9,Siebel Center for Design,0.054,1.133,1641
10,Saturday,10,Grainger Library,0.167,1.133,1642
10,Saturday,10,Funk Library,0.14,1.133,1642
10,Saturday,10,Main Library,-1.133,1.133,1642
10,Saturday,10,Illini Union,0.309,1.133,1642
10,Saturday,10,CIF,0.147,1.133,1642
10,Saturday,10,BIF,0.099,1.133,1642
10,Saturday,10,Siebel Center for CS,0.095,1.133,1642
10,Saturday,10,Siebel Center for Design,0.089,1.133,1642
10,Saturday,11,Grainger Library,0.241,1.133,1643
10,Saturday,11,Funk Library,0.206,1.133,1643
10,Saturday,11,Main Library,-1.133,1.133,1643
10,Saturday,11,Illini Union,0.45,1.133,1643
10,Saturday,11,CIF,0.212,1.133,1643
10,Saturday,11,BIF,0.132,1.133,1643
10,Saturday,11,Siebel Center for CS,0.137,1.133,1643
10,Saturday,11,Siebel Center for Design,0.131,1.133,1643
10,Saturday,12,Grainger Library,0.32,1.133,1644
10,Saturday,12,Funk Library,0.272,1.133,1644
10,Saturday,12,Main Library,-1.133,1.133,1644
10,Saturday,12,Illini Union,0.51,1.133,1644
10,Saturday,12,CIF,0.282,1.133,1644
10,Saturday,12,BIF,0.162,1.133,1644
10,Saturday,12,Siebel Center for CS,0.183,1.133,1644
10,Saturday,12,Siebel Center for Design,0.173,1.133,1644
10,Saturday,13,Grainger Library,0.393,1.133,1645
10,Saturday,13,Funk Library,0.321,1.133,1645
10,Saturday,13,Main Library,0.228,1.133,1645
10,Saturday,13,Illini Union,0.45,1.133,1645
10,Saturday,13,CIF,0.346,1.133,1645
10,Saturday,13,BIF,0.183,1.133,1645
10,Saturday,13,Siebel Center for CS,0.224,1.133,1645
10,Saturday,13,Siebel Center for Design,0.205,1.133,1645
10,Saturday,14,Grainger Library,0.444,1.133,1646
10,Saturday,14,Funk Library,0.34,1.133,1646
10,Saturday,14,Main Library,0.238,1.133,1646
10,Saturday,14,Illini Union,0.309,1.133,1646
10,Saturday,14,CIF,0.391,1.133,1646
10,Saturday,14,BIF,0.19,1.133,1646
10,Saturday,14,Siebel Center for CS,0.254,1.133,1646
10,Saturday,14,Siebel Center for Design,0.216,1.133,1646
10,Saturday,15,Grainger Library,0.462,1.133,1647
10,Saturday,15,Funk Library,0.321,1.133,1647
10,Saturday,15,Main Library,0.228,1.133,1647
10,Saturday,15,Illini Union,0.268,1.133,1647
10,Saturday,15,CIF,0.408,1.133,1647
10,Saturday,15,BIF,0.183,1.133,1647
10,Saturday,15,Siebel Center for CS,0.264,1.133,1647
10,Saturday,15,Siebel Center for Design,0.205,1.133,1647
10,Saturday,16,Grainger Library,0.444,1.133,1648
10,Saturday,16,Funk Library,0.272,1.133,1648
10,Saturday,16,Main Library,0.202,1.133,1648
10,Saturday,16,Illini Union,0.354,1.133,1648
10,Saturday,16,CIF,0.391,1.133,1648
10,Saturday,16,BIF,0.162,1.133,1648
10,Saturday,16,Siebel Center for CS,0.254,1.133,1648
10,Saturday,16,Siebel Center for Design,0.173,1.133,1648
10,Saturday,17,Grainger Library,0.393,1.133,1649
10,Saturday,17,Funk Library,0.206,1.133,1649
10,Saturday,17,Main Library,-1.133,1.133,1649
10,Saturday,17,Illini Union,0.418,1.133,1649
10,Saturday,17,CIF,0.346,1.133,1649
10,Saturday,17,BIF,0.132,1.133,1649
10,Saturday,17,Siebel Center for CS,0.224,1.133,1649
10,Saturday,17,Siebel Center for Design,0.131,1.133,1649
10,Saturday,18,Grainger Library,0.32,1.133,1650
10,Saturday,18,Funk Library,0.14,1.133,1650
10,Saturday,18,Main Library,-1.133,1.133,1650
10,Saturday,18,Illini Union,0.442,1.133,1650
10,Saturday,18,CIF,0.282,1.133,1650
10,Saturday,18,BIF,0.099,1.133,1650
10,Saturday,18,Siebel Center for CS,0.183,1.133,1650
10,Saturday,18,Siebel Center for Design,0.089,1.133,1650
10,Saturday,19,Grainger Library,0.241,1.133,1651
10,Saturday,19,Funk Library,0.085,1.133,1651
10,Saturday,19,Main Library,-1.133,1.133,1651
10,Saturday,19,Illini Union,0.418,1.133,1651
10,Saturday,19,CIF,0.212,1.133,1651
10,Saturday,19,BIF,0.069,1.133,1651
10,Saturday,19,Siebel Center for CS,0.137,1.133,1651
10,Saturday,19,Siebel Center for Design,0.054,1.133,1651
10,Saturday,20,Grainger Library,0.167,1.133,1652
10,Saturday,20,Funk Library,0.046,1.133,1652
10,Saturday,20,Main Library,-1.133,1.133,1652
10,Saturday,20,Illini Union,0.354,1.133,1652
10,Saturday,20,CIF,0.147,1.133,1652
10,Saturday,20,BIF,-1.133,1.133,1652
10,Saturday,20,Siebel Center for CS,0.095,1.133,1652
10,Saturday,20,Siebel Center for Design,0.029,1.133,1652
10,Saturday,21,Grainger Library,0.106,1.133,1653
10,Saturday,21,Funk Library,-1.133,1.133,1653
10,Saturday,21,Main Library,-1.133,1.133,1653
10,Saturday,21,Illini Union,0.268,1.133,1653
10,Saturday,21,CIF,-1.133,1.133,1653
10,Saturday,21,BIF,-1.133,1.133,1653
10,Saturday,21,Siebel Center for CS,0.061,1.133,1653
10,Saturday,21,Siebel Center for Design,0.014,1.133,1653
10,Saturday,22,Grainger Library,0.063,1.133,1654
10,Saturday,22,Funk Library,-1.133,1.133,1654
10,Saturday,22,Main Library,-1.133,1.133,1654
10,Saturday,22,Illini Union,0.182,1.133,1654
10,Saturday,22,CIF,-1.133,1.133,1654
10,Saturday,22,BIF,-1.133,1.133,1654
10,Saturday,22,Siebel Center for CS,-1.133,1.133,1654
10,Saturday,22,Siebel Center for Design,0.006,1.133,1654
10,Saturday,23,Grainger Library,0.034,1.133,1655
10,Saturday,23,Funk Library,-1.133,1.133,1655
10,Saturday,23,Main Library,-1.133,1.133,1655
10,Saturday,23,Illini Union,-1.133,1.133,1655
10,Saturday,23,CIF,-1.133,1.133,1655
10,Saturday,23,BIF,-1.133,1.133,1655
10,Saturday,23,Siebel Center for CS,-1.133,1.133,1655
10,Saturday,23,Siebel Center for Design,0.002,1.133,1655
10,Sunday,0,Grainger Library,-1.317,1.317,1656
10,Sunday,0,Funk Library,-1.317,1.317,1656
10,Sunday,0,Main Library,-1.317,1.317,1656
10,Sunday,0,Illini Union,-1.317,1.317,1656
10,Sunday,0,CIF,-1.317,1.317,1656
10,Sunday,0,BIF,-1.317,1.317,1656
10,Sunday,0,Siebel Center for CS,-1.317,1.317,1656
10,Sunday,0,Siebel Center for Design,-1.317,1.317,1656
10,Sunday,1,Grainger Library,-1.317,1.317,1657
10,Sunday,1,Funk Library,-1.317,1.317,1657
10,Sunday,1,Main Library,-1.317,1.317,1657
10,Sunday,1,Illini Union,-1.317,1.317,1657
10,Sunday,1,CIF,-1.317,1.317,1657
10,Sunday,1,BIF,-1.317,1.317,1657
10,Sunday,1,Siebel Center for CS,-1.317,1.317,1657
10,Sunday,1,Siebel Center for Design,-1.317,1.317,1657
10,Sunday,2,Grainger Library,-1.317,1.317,1658
10,Sunday,2,Funk Library,-1.317,1.317,1658
10,Sunday,2,Main Library,-1.317,1.317,1658
10,Sunday,2,Illini Union,-1.317,1.317,1658
10,Sunday,2,CIF,-1.317,1.317,1658
10,Sunday,2,BIF,-1.317,1.317,1658
10,Sunday,2,Siebel Center for CS,-1.317,1.317,1658
10,Sunday,2,Siebel Center for Design,-1.317,1.317,1658
10,Sunday,3,Grainger Library,-1.317,1.317,1659
10,Sunday,3,Funk Library,-1.317,1.317,1659
10,Sunday,3,Main Library,-1.317,1.317,1659
10,Sunday,3,Illini Union,-1.317,1.317,1659
10,Sunday,3,CIF,-1.317,1.317,1659
10,Sunday,3,BIF,-1.317,1.317,1659
10,Sunday,3,Siebel Center for CS,-1.317,1.317,1659
10,Sunday,3,Siebel Center for Design,-1.317,1.317,1659
10,Sunday,4,Grainger Library,-1.317,1.317,1660
10,Sunday,4,Funk Library,-1.317,1.317,1660
10,Sunday,4,Main Library,-1.317,1.317,1660
10,Sunday,4,Illini Union,-1.317,1.317,1660
10,Sunday,4,CIF,-1.317,1.317,1660
10,Sunday,4,BIF,-1.317,1.317,1660
10,Sunday,4,Siebel Center for CS,-1.317,1.317,1660
10,Sunday,4,Siebel Center for Design,-1.317,1.317,1660
10,Sunday,5,Grainger Library,-1.317,1.317,1661
10,Sunday,5,Funk Library,-1.317,1.317,1661
10,Sunday,5,Main Library,-1.317,1.317,1661
10,Sunday,5,Illini Union,-1.317,1.317,1661
10,Sunday,5,CIF,-1.317,1.317,1661
10,Sunday,5,BIF,-1.317,1.317,1661
10,Sunday,5,Siebel Center for CS,-1.317,1.317,1661
10,Sunday,5,Siebel Center for Design,-1.317,1.317,1661
10,Sunday,6,Grainger Library,-1.317,1.317,1662
10,Sunday,6,Funk Library,-1.317,1.317,1662
10,Sunday,6,Main Library,-1.317,1.317,1662
10,Sunday,6,Illini Union,-1.317,1.317,1662
10,Sunday,6,CIF,-1.317,1.317,1662
10,Sunday,6,BIF,-1.317,1.317,1662
10,Sunday,6,Siebel Center for CS,-1.317,1.317,1662
10,Sunday,6,Siebel Center for Design,-1.317,1.317,1662
10,Sunday,7,Grainger Library,-1.317,1.317,1663
10,Sunday,7,Funk Library,-1.317,1.317,1663
10,Sunday,7,Main Library,-1.317,1.317,1663
10,Sunday,7,Illini Union,0.026,1.317,1663
10,Sunday,7,CIF,-1.317,1.317,1663
10,Sunday,7,BIF,-1.317,1.317,1663
10,Sunday,7,Siebel Center for CS,0.023,1.317,1663
10,Sunday,7,Siebel Center for Design,0.017,1.317,1663
10,Sunday,8,Grainger Library,-1.317,1.317,1664
10,Sunday,8,Funk Library,-1.317,1.317,1664
